BOROUGH,longitude,latitude,Residential,Education Facility,Cultural Facility,Recreational Facility,Social Services,Transportation Facility,Commercial,Government Facility,Religious Institution,Health Services,Public Safety,Water,Miscellaneous
Brooklyn,-73.93756211448914,40.67418624029623,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.10690053397009,40.63032508734529,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.99656902608466,40.722880447247306,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.97774797661118,40.69853476501025,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-74.00594799290003,40.62478895076615,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.99044647679257,40.69226353737091,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-73.92400715768187,40.63131632605254,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98822803015513,40.73342859267627,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97669115049004,40.67435469301239,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.80004692839002,40.73168201889256,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.82703549240387,40.78081351056666,0,0,0,0,0,0,0,1,0,0,0,0,0
Manhattan,-73.97529665205265,40.72050970674245,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98197698995456,40.63485450225654,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94388622399772,40.791007677606686,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.92383052799975,40.79665450912537,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-74.00046541637883,40.716560559323746,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.98385529296712,40.71638629423031,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-74.00572802649096,40.728253759602374,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.98276740642788,40.73676117090299,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.8309930281207,40.86976178288091,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.85531749422778,40.89299679349606,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.90065116985922,40.83682702343324,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.94230054679234,40.67452438668674,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98294541207504,40.736792814328105,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-74.00262242154518,40.71296580511846,0,0,0,0,0,0,0,1,0,0,0,0,0
Staten Island,-74.12604182068185,40.62737288460586,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.96008036100116,40.75858475738019,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.96826581576535,40.75841968433059,0,0,0,0,0,0,0,1,0,0,0,0,0
Bronx,-73.84117951715601,40.86816048809666,0,0,0,0,0,0,0,1,0,0,0,0,0
Manhattan,-73.98746318764263,40.747759030715464,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-74.00258250733133,40.647226873840104,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.87991414844569,40.853094305949625,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.98144917001885,40.784732480350755,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.9067636495757,40.72953422648597,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-73.96520279988395,40.66175945438558,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.89977435965014,40.701080596270224,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.99624139848434,40.72967882967805,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.89351511341475,40.728941973745464,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93665329569949,40.8267560575627,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.8814935411034,40.671231449364484,0,0,0,0,0,0,0,0,0,0,1,0,0
Staten Island,-74.11872842645586,40.63587474861639,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.85327728077873,40.83804120506451,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.93218854799031,40.685165935855004,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.95920610591006,40.70775583225883,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.89898933854955,40.685807404555035,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-73.98774284078667,40.72890664049252,0,0,1,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92160570151064,40.63500453925172,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.01885896277335,40.63043797044079,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89436193783246,40.826021100736156,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.85104855923159,40.82913156278458,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90422531290987,40.82722314130371,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88207652298493,40.85316042398258,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88787692717347,40.86479787788793,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90179683269761,40.8393518974669,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.86029747718332,40.860374466346975,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.85570807010428,40.821338239216054,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8948724565552,40.81720688747544,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.95807838850801,40.81266776277706,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98671184474257,40.75911763562966,0,0,1,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.02426000441871,40.64962218583591,0,0,0,0,0,0,1,0,0,0,0,0,0
Queens,-73.77745253462496,40.76852884782107,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.87115830803053,40.826708583239224,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90757585431156,40.82346974427725,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.78510162987854,40.59736597936397,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93262839696376,40.84252893327987,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.95113275775181,40.760345780882176,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-73.97805198907034,40.732662154643236,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.80959545598915,40.58888907288096,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8490479569771,40.8777328575969,0,0,0,0,1,0,0,0,0,0,0,0,0
Staten Island,-74.06989694199363,40.59675158695809,0,0,0,0,0,0,0,0,0,0,1,0,0
Staten Island,-74.1166719338402,40.630963629493195,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.94449971133277,40.79837545697142,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.89109782078432,40.56689573995505,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.87712383615664,40.737124455229136,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.96330169492771,40.7053521917411,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99426891094562,40.7340540537252,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.9809194151616,40.631217611359304,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.94022771284406,40.70541002969551,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.00059198498914,40.73261041075558,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.86816706650589,40.821320172283336,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.00261723403584,40.743215021479735,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.96916715677351,40.68818386586195,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.94821770602343,40.82229105380462,0,0,1,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91995213038142,40.653085841164064,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.9018339541289,40.8897153025472,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96877240229944,40.775333347659526,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.9950084451612,40.73096437567487,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.78655082708005,40.78720468806648,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.84838988002767,40.81727225440489,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.95785970423363,40.78116358537195,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.90512267589372,40.833731300716494,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.89060508903242,40.6729817118571,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98808018583435,40.61471141789147,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.84462210652717,40.88524705779498,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.91066738057744,40.82161079395298,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.87184511332828,40.66761697670071,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98453869308521,40.738807275788076,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.88014440818279,40.659489225310196,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94211929135251,40.770410241217036,0,0,0,0,0,0,0,0,0,1,0,0,0
Staten Island,-74.16390237086328,40.63150326112137,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93705416336296,40.833520042098236,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97455521659774,40.72512472164289,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8684840290976,40.82100459668277,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.95357934545268,40.818765764700395,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.7551302818111,40.60512640135229,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.8683680362571,40.816969021447655,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.811567740737,40.73339253749932,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.10042179723129,40.63794389103382,0,0,0,0,0,0,0,0,0,0,0,0,1
Bronx,-73.90638075228767,40.83271760934382,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9785014896399,40.76421749168871,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.98658397056937,40.779626043512174,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-74.00381740909171,40.604249711916076,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.98847186191266,40.59898929485377,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.98134896113413,40.71204086770368,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97156006101955,40.70513740052287,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.93648998326086,40.832559720068254,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95623336947415,40.65259628111631,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-73.99491200797759,40.75995834210729,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.89674065471041,40.90266989957376,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.94685585794619,40.812912800316894,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.95502450923381,40.72960628988938,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.95036632575693,40.69669610570333,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.82494740976401,40.869996415947675,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92882795989307,40.672039890920864,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90809335790729,40.86027187523661,0,0,0,0,1,0,0,0,0,0,0,0,0
Staten Island,-74.08157842376318,40.6452395041771,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.80530358902051,40.78156139226924,0,0,0,0,1,0,0,0,0,0,0,0,0
Queens,-73.92141491528028,40.76885465310261,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.97308174628517,40.75124953377759,0,0,0,0,0,0,0,1,0,0,0,0,0
Manhattan,-73.94317221375393,40.79713751891671,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.78359230067935,40.597456238730004,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.81420591104583,40.735125561932634,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.89358013077191,40.66785817888315,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-74.00219244058654,40.74236789269407,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93604699136549,40.79332092304815,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94797212249242,40.71362854039737,0,0,1,0,0,0,0,0,0,0,0,0,0
Queens,-73.9368724462396,40.772771821764245,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97885590672414,40.73142562169138,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98009706800482,40.72129534686704,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.88987852948753,40.85892625554247,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9383922815192,40.815771205431986,0,0,0,1,0,0,0,0,0,0,0,0,0
Staten Island,-74.14500356023436,40.5697265353797,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-73.93942779618709,40.69690893661612,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94585690506801,40.82474128336548,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.87372576229369,40.721629426942954,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.90744518640508,40.829957731069264,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.96819566834829,40.62947611254469,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.90517659842655,40.91247603788229,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.8157695071303,40.737092302133135,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98820776233343,40.729797182330636,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.90807375093101,40.665530062436844,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94124115349297,40.82060121125761,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.90482566010822,40.90353096488335,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.9232845323949,40.84621943638361,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.13129841717956,40.614226048524316,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.90654285991843,40.85508483209861,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.93774176391256,40.67305869641329,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.86532579984548,40.74625594897827,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.95009449038612,40.78842626375681,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.98388381800753,40.76282649447462,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-74.01320152910853,40.71019051543993,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.16346745122787,40.609929399030285,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.11796008057551,40.61313417076941,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.88872877757234,40.81474269389496,0,0,0,0,1,0,0,0,0,0,0,0,0
Staten Island,-74.16153031311201,40.610294620896084,0,0,0,0,0,0,0,0,0,0,0,0,1
Bronx,-73.80965617743837,40.81297052370458,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.94110716800859,40.82035792841404,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90787749873991,40.85788715607372,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.90748352486246,40.875796807088044,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.78156931899743,40.602986494995314,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.89442691846958,40.872752588406186,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98196088713429,40.72287857041865,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.89423878715391,40.874828509685706,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.83323027551108,40.761928440587475,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.93281036460269,40.70990260312972,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.84339552996168,40.8843786870522,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.77295665744221,40.59706903566651,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96415482820696,40.76821051019438,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88559759589445,40.85987314374989,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92100268823955,40.67630219947415,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.9661265045861,40.808272038091616,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93677345247357,40.79363849349747,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.99525961319225,40.73479182487384,0,0,0,0,1,0,0,0,0,0,0,0,0
Bronx,-73.86414447807954,40.85489111356687,0,0,1,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.11714346661408,40.57859591628719,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-73.93211272894594,40.799632781134555,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98424983712297,40.755354548519755,0,0,0,0,0,0,1,0,0,0,0,0,0
Staten Island,-74.1153673554729,40.62495467233689,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.88527350412713,40.63398559908095,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.86905804197512,40.76238378445177,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.9731370434782,40.681478651021614,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.91385800405834,40.744514815171826,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.97180601574371,40.749348086727494,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.7723221942938,40.75605667645353,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.01678097568883,40.71155147846599,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.97856987968716,40.717672837359814,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.93465052840607,40.694581697892694,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.93830002584147,40.701842785049905,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96543829608977,40.80515595099784,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9828237303556,40.71305775639653,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.97989871631421,40.5913362766063,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97652701413863,40.730711323442435,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.87862421846052,40.83187912960615,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94915217397248,40.79892946085498,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89315586611603,40.87471777163851,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.99580349932657,40.641593198231675,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.11667069883403,40.62221671142829,0,0,0,0,0,0,0,0,0,0,0,1,0
Manhattan,-73.97148453172885,40.76217092298251,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-74.00117203696689,40.74853956856091,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.01571499414239,40.62563346119215,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.95877710211082,40.81387722698908,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92108137162286,40.6345288315673,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94095689781048,40.70569705606171,1,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.13984735117782,40.54448478530866,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.99508646411272,40.73349385579914,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95988491570806,40.689859946080254,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.94107829419954,40.81150754694389,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.9921744624983,40.7343151052266,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.9169730052319,40.82462766866026,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94896871829876,40.71853424868553,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.8878026707343,40.65706028751923,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.87153215871021,40.807301946880266,0,0,0,0,0,0,1,0,0,0,0,0,0
Bronx,-73.88536857110958,40.85435370489453,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.82448193457634,40.82987099075981,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.92067686684203,40.812725777942624,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8220984274047,40.81954788194389,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.92902858295099,40.77106238316463,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9800819192239,40.72602864109903,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.89640956450468,40.64956304025027,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.81432395747801,40.82919197438335,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.93907196051828,40.79468865407588,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97601431027715,40.732963257771345,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9345911058234,40.676431840555175,1,0,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.891112038702,40.886709868608236,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.98013507546152,40.77611908906178,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.99040867135466,40.6335179575913,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.9951217782255,40.69595598761421,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.93892455203752,40.804719251757525,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.97915370091943,40.77318266392706,0,0,0,0,0,0,1,0,0,0,0,0,0
Staten Island,-74.13201911558355,40.6410015043557,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.99483100312499,40.71951256293518,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-73.87383680387923,40.651027283978216,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.97290930131314,40.762067608386516,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.97798871136933,40.74841004693636,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.97454878941316,40.7613387061433,0,0,0,0,0,0,1,0,0,0,0,0,0
Queens,-73.73252066564257,40.72786569261336,0,0,0,0,0,0,0,0,0,0,1,0,0
Queens,-73.73496333621091,40.719067157872914,0,0,0,0,0,0,0,1,0,0,0,0,0
Queens,-73.7733646724898,40.676159853693925,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.80379480627612,40.74996403490254,0,0,0,0,1,0,0,0,0,0,0,0,0
Staten Island,-74.0844136033863,40.647136904961485,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.97472498194871,40.74125105456784,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-73.95325560039397,40.650366349136874,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.83582015418169,40.82702821946053,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.16111718887747,40.63731682494576,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.97908842140754,40.612198153459225,0,0,0,0,0,0,0,0,0,0,1,0,0
Manhattan,-73.98669351669074,40.74428778122438,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-73.8698856484114,40.69094114561794,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-73.88273592663917,40.672024426298535,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-74.02947369453533,40.617388456623814,0,0,0,0,0,0,0,0,0,0,1,0,0
Brooklyn,-73.94397598098207,40.67450901997805,0,0,1,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98685453479061,40.773124732487574,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9451964176356,40.834047294134045,0,0,0,1,0,0,0,0,0,0,0,0,0
Staten Island,-74.1157268355013,40.639913602107555,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99571725892383,40.73373850886408,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.87539172394048,40.880572116140556,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93077034382162,40.799607409182755,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9773127909899,40.73352934653977,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.85736416619137,40.63275748126935,0,0,0,0,0,0,0,0,0,0,0,1,0
Manhattan,-73.9709888702862,40.75326197255355,0,0,1,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.2179552611623,40.540359536436725,0,0,0,0,1,0,0,0,0,0,0,0,0
Manhattan,-73.95982019386189,40.77429595469596,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.81131218059848,40.730887428678315,1,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98595959993257,40.75793705656282,0,0,1,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.95725608730362,40.78537446417107,0,0,1,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.11304912845104,40.58297026547548,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.89422715451406,40.628137935675475,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.89511208874175,40.62893608030044,0,0,0,1,0,0,0,0,0,0,0,0,0
Staten Island,-74.06799762120708,40.58826996389507,0,0,0,1,0,0,0,0,0,0,0,0,0
Staten Island,-74.20506859518265,40.55163898296509,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.89594924993312,40.62897674515318,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.89706683553234,40.84174222410106,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.8255213058311,40.847237300349995,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.94004217837147,40.792769225680985,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.9538663348577,40.771802379795304,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.85773713030422,40.86001474605074,1,0,0,0,0,0,0,0,0,0,0,0,0
